ሊቀ	U+120A U+1240	ሊቀመንበሯ	ሊቀድ	ሊቀነስ	ሊቀበለው	ሊቀንሱ	የሊቀ
ሊቁ	U+120A U+1241	ሃሊቁ	ኮሊቁርሲ	ኮሊቁር	ሊቁ
ሊቅ	U+120A U+1245	ሊቅ
ሊቆ	U+120A U+1246	ደብሊቆም	ተደባሊቆም	ሊቆዩ	ሊቆጣጠሩት	ሊቆም	ሊቆጠር
ሊባ	U+120A U+1263	ዎሰሊባይ	ለታሊባን	በኢሊባቡር	ሊባኖሳዊ	የሊባኖሱ	የታሊባኖች
ሊብ	U+120A U+1265	ሓሊብመንተል	ሓሊብምነተልትል	ሓሊብመተልትል	ደውሊብሊና	ተክሊብዲ	ሓሊብ
ሊተ	U+120A U+1270	ውሊተስ	ሸሊተንታ	ጎሊተንትስ	ጎወሊተል	ጎሊተነኵ	ጎሊተሪ
ሊቱ	U+120A U+1271	ጎሊቱኑ	ጎሊቱ	ሐያሊቱን	ኃያሊቱ	ከሌሊቱ	ከለሊቱ
ሊቴ	U+120A U+1274	
ሊት	U+120A U+1275	መከሊትኻ	ተካሊትክ	ሸሊትያ	ጎሊትራዅን	ስእሊት	ንኮሊትል
ሊቶ	U+120A U+1276	ሸሊቶ	አሸሊቶ	ምሊቶ	አትሊቶች	ሚሊቶ
ሊቸ	U+120A U+1278	
ሊች	U+120A U+127D	ኦሊች	ክሊችኮ
ሊኅ	U+120A U+1285	
ሊነ	U+120A U+1290	በህሊነልድ	ብሊነስ	ብሊነሰና	ምሊነ	ብሊነውኻ	ብሊነር
ሊኑ	U+120A U+1291	በህሊኑዅ	በህሊኑኽዲ	ብሊኑዅሲ	ብሊኑ	ብሊኑዅ	ለበርሊኑ
ሊና	U+120A U+1293	ብሊናዅዱዅ	በህሊናዅ	ብሊናሪ	ብሊናኹ	ብሊናቍረር	ብሊናዅድር
ሊን	U+120A U+1295	ብሊንድኻ	ባህሊንዲር	ብሊንደው	በህሊንክ	እሊንውድ	ብሊንልድ
